user_id,reward_date,reward_amount
25533,2024-05-28,1200
25535,2024-08-02,8000
25539,2024-07-08,3400
25542,2024-09-16,1700
25543,2024-08-31,2900
25544,2024-08-06,6800
25548,2024-12-07,9900
25550,2024-07-26,5700
25556,2024-10-22,8600
25557,2024-06-20,5500
25558,2024-04-30,2800
25560,2024-08-20,4900
25561,2024-10-14,8200
25562,2024-01-30,6000
25565,2024-05-09,8400
25568,2024-06-17,6100
25569,2024-05-21,5900
25572,2024-08-30,3600
25573,2024-03-26,8500
25574,2024-05-01,4900
25575,2024-01-16,9500
25576,2024-02-12,1100
25578,2024-01-31,7700
25579,2024-08-11,1400
25580,2025-01-03,6900
25583,2024-02-16,6000
25585,2024-08-28,5600
25591,2024-12-05,7200
25592,2024-10-15,4800
25594,2024-07-18,9900
25595,2024-11-23,6900
25596,2024-06-18,2900
25600,2024-01-25,3700
25601,2024-02-21,4500
25602,2024-08-13,3500
25603,2024-08-13,2600
25604,2024-04-12,8200
25607,2024-12-06,6700
25608,2024-08-08,9900
25609,2024-10-16,9000
25611,2024-04-10,6000
25612,2024-04-26,7300
25615,2024-04-25,2300
25617,2024-02-15,4800
25618,2024-02-24,2100
25620,2024-09-26,3400
25621,2024-11-04,2200
25622,2024-07-21,4700
25623,2024-06-28,4000
25626,2024-02-28,9000
25627,2024-10-19,5300
25629,2024-10-19,4700
25632,2024-07-08,2000
25633,2024-06-17,5900
25635,2024-07-25,2600
25636,2024-12-27,8700
25638,2024-12-02,9900
25639,2024-01-20,5700
25640,2024-02-28,1200
25641,2024-02-08,8100
25642,2024-04-08,1400
25643,2024-06-13,9600
25644,2024-08-30,9600
25647,2024-12-17,4000
25649,2024-11-11,1000
25651,2024-06-19,3900
25655,2024-09-05,2600
25656,2024-11-23,3400
25657,2025-01-04,8300
25658,2024-07-15,9900
25659,2024-02-09,4800
25661,2024-04-30,1900
25664,2024-04-23,5600
25666,2024-09-20,4100
25667,2024-03-12,4200
25669,2024-06-23,1000
25670,2024-06-30,2800
25672,2024-01-18,9300
25676,2024-10-26,3600
25677,2024-04-02,3200
25683,2024-03-04,8300
25685,2024-05-04,2600
25687,2024-08-31,2500
25690,2024-05-25,7700
25691,2024-11-15,1900
25692,2024-07-06,9800
25693,2024-12-21,6200
25694,2024-07-07,5300
25696,2024-03-16,4000
25697,2024-09-12,5900
25700,2024-10-08,2300
25701,2024-09-30,5200
25702,2024-01-18,9100
25703,2024-10-26,4400
25704,2024-07-19,8400
25705,2024-05-29,7600
25706,2024-07-21,1900
25708,2024-02-27,2300
25710,2024-05-10,3700
25712,2024-02-06,6100
25716,2024-11-28,7600
25719,2024-04-30,6200
25720,2024-10-18,4100
25721,2024-01-23,5000
25723,2024-03-20,1800
25724,2025-01-03,5000
25726,2024-02-25,3900
25730,2024-10-26,6300
25731,2024-07-06,5500
25732,2024-08-21,3000
25733,2024-05-09,2400
25734,2024-07-30,5200
25735,2024-04-06,3100
25736,2024-04-27,3600
25737,2024-08-28,3900
25738,2024-02-29,9000
25739,2024-08-21,5000
25740,2024-11-13,8800
25741,2024-02-16,7100
25744,2024-05-11,1300
25747,2024-02-11,7300
25748,2024-10-26,1100
25749,2024-12-28,4600
25750,2024-03-13,3100
25752,2024-07-27,5400
25753,2024-12-12,4000
25754,2024-03-13,9100
25756,2024-01-28,3100
25757,2024-11-21,7600
25762,2024-08-11,5600
25764,2024-06-15,8300
25765,2024-11-05,7300
25766,2024-05-11,6000
25768,2024-12-03,7100
25769,2024-05-30,3900
25770,2024-05-11,3600
25771,2024-03-21,3600
25772,2024-11-29,8800
25774,2024-08-29,6600
25783,2024-01-16,8600
25784,2024-12-17,1000
25788,2024-05-31,3400
25789,2024-11-03,9800
25790,2024-03-23,3100
25792,2024-07-06,7400
25793,2024-05-21,9700
25794,2024-09-01,3700
25798,2024-04-27,6800
25800,2024-10-26,9700
25801,2024-10-22,9300
25803,2024-07-20,2500
25805,2024-07-10,1100
25809,2024-08-08,3500
25814,2024-04-14,4300
25815,2024-11-13,4500
25817,2024-09-24,2300
25819,2024-10-10,3100
25820,2024-07-25,1300
25821,2024-04-15,9900
25822,2024-07-07,2500
25823,2024-09-13,5300
25824,2024-01-11,6900
25828,2024-10-07,4000
25829,2024-04-26,1400
25830,2024-04-17,1400
25831,2024-06-28,7300
25833,2024-12-10,3400
25835,2024-05-27,3200
25836,2024-01-28,8100
25838,2024-06-15,9200
25840,2024-05-06,4800
25841,2024-11-09,8400
25842,2024-07-22,7000
25844,2024-02-03,3100
25845,2024-07-10,4700
25846,2024-10-13,4200
25848,2024-01-14,7200
25850,2024-04-25,6700
25851,2024-04-08,7300
25852,2024-06-30,9100
25854,2024-10-13,5800
25855,2024-05-29,9700
25858,2024-05-31,6500
25859,2024-12-02,5600
25864,2024-02-19,5700
25866,2024-03-01,5700
25867,2024-03-14,1900
25868,2024-10-25,3000
25869,2024-08-03,3200
25870,2024-12-22,2500
25874,2024-11-02,9200
25880,2024-08-15,9900
25881,2024-08-14,1100
25882,2024-09-28,2800
25887,2024-04-23,1500
25889,2024-02-23,3000
25891,2025-01-02,8600
25892,2024-04-18,7400
25893,2024-07-20,7500
25895,2024-01-11,1500
25896,2024-11-27,5300
25897,2024-05-25,6600
25898,2024-11-20,1800
25899,2024-01-22,5300
25900,2024-03-02,1000
25901,2024-05-03,5600
25902,2024-05-08,3600
25903,2024-11-08,1100
25904,2024-01-13,4800
25905,2024-08-28,1200
25907,2024-10-31,5700
25910,2024-03-24,3500
25911,2024-08-27,8400
25914,2024-08-25,9500
25915,2025-01-01,9500
25916,2024-11-29,3400
25919,2025-01-06,3500
25920,2024-07-24,2600
25921,2024-06-07,9700
25922,2024-12-05,6900
25923,2024-03-29,3400
25924,2024-02-10,9900
25926,2024-02-07,9200
25927,2024-05-22,4700
25928,2024-06-06,6400
25929,2024-07-23,9000
25930,2025-01-02,1200
25931,2024-03-25,7200
25932,2024-05-25,4500
25935,2024-09-25,9000
25936,2024-07-02,4700
25937,2024-04-05,5000
25938,2024-08-19,3800
25939,2024-07-18,8200
25941,2024-05-31,9300
25942,2024-06-15,1500
25943,2024-12-30,8200
25945,2024-09-30,3600
25946,2024-11-29,7600
25947,2024-10-01,1600
25950,2024-06-24,6000
25951,2024-10-02,1100
25952,2024-08-05,4300
25953,2024-03-11,3400
25954,2024-05-06,1900
25956,2024-04-12,7800
25957,2024-05-11,5400
25964,2024-05-12,9300
25967,2024-02-02,6200
25969,2024-05-25,8500
25970,2024-12-19,4800
25973,2024-04-19,2300
25974,2024-04-21,6000
25976,2025-01-04,4700
25977,2024-07-15,6200
25978,2024-12-14,7200
25980,2024-10-21,1000
25982,2024-05-24,7800
25983,2024-03-18,8100
25986,2024-10-02,9800
25987,2024-04-21,3600
25988,2024-04-08,5900
25989,2025-01-01,4400
25991,2024-11-07,5800
25992,2024-05-11,6600
25994,2024-11-06,6900
25997,2024-12-17,9000
25999,2024-10-10,2300
26000,2024-10-10,6200
26005,2024-06-01,8100
26006,2024-10-19,8700
26007,2024-01-13,2000
26008,2024-09-01,3200
26010,2024-01-30,7800
26012,2024-11-10,2700
26013,2024-02-28,2600
26017,2024-07-10,6200
26020,2024-03-05,4700
26021,2024-08-21,6200
26023,2024-01-18,7600
26025,2024-03-04,7900
26026,2024-02-26,8200
26028,2024-06-22,8400
26029,2024-05-18,8500
26030,2024-11-26,9600
26031,2024-08-20,1100
26035,2024-06-27,8600
26039,2024-05-02,3900
26042,2024-02-27,3900
26045,2024-05-23,9500
26047,2024-07-20,2400
26051,2024-01-16,9800
26054,2024-03-16,5500
26055,2024-04-07,3600
26057,2024-01-29,1100
26058,2024-05-11,5500
26059,2024-12-31,3200
26060,2024-05-12,4700
26063,2024-08-31,3200
26064,2024-12-16,9400
26065,2024-11-14,4200
26067,2024-12-19,5000
26068,2024-03-27,9000
26069,2024-08-19,7400
26071,2024-08-19,7500
26072,2024-12-29,1500
26073,2024-02-14,9600
26074,2024-06-13,6700
26076,2024-05-22,6200
26077,2024-09-29,7000
26078,2024-01-17,9800
26079,2024-09-16,5400
26080,2024-12-10,6700
26082,2024-01-12,6600
26083,2024-01-16,3900
26085,2024-09-26,1300
26086,2024-02-10,4200
26089,2024-10-30,9800
26090,2024-02-22,2000
26092,2024-10-18,5500
26093,2024-07-17,7300
26094,2024-12-22,9200
26095,2024-06-29,2400
26097,2024-07-09,6300
26099,2024-05-31,3700
26100,2024-03-29,5500
26101,2024-05-07,7000
26102,2024-11-14,4000
26103,2024-07-04,2400
26104,2024-05-17,1700
26106,2024-02-23,8600
26109,2024-08-10,7800
26113,2024-06-05,6000
26114,2024-10-06,8900
26115,2024-02-01,6200
26116,2024-01-27,2900
26117,2024-02-19,1400
26118,2024-06-17,9600
26120,2024-04-21,4500
26121,2024-08-31,2900
26122,2024-05-14,8300
26124,2024-06-04,9500
26125,2024-03-05,7800
26127,2024-04-03,6100
26128,2024-01-31,7700
26129,2024-08-16,7200
26130,2024-10-25,4800
26131,2024-05-07,6000
26132,2024-05-24,1200
26133,2024-10-28,6700
26134,2024-03-24,1000
26135,2024-02-18,2200
26138,2024-08-14,9900
26139,2024-09-22,4500
26140,2024-01-24,1900
26141,2024-06-12,2900
26142,2024-04-02,6100
26143,2024-10-06,8900
26145,2024-04-17,7500
26146,2024-02-11,7900
26148,2024-02-10,5600
26151,2024-12-23,1200
26152,2024-05-30,5900
26153,2024-03-26,8500
26156,2024-03-13,1900
26158,2024-01-29,7600
26160,2024-07-12,7800
26164,2024-06-28,9700
26165,2024-05-02,5600
26167,2024-12-07,3600
26169,2024-06-13,3600
26170,2024-05-14,1500
26171,2024-02-05,6300
26172,2024-03-13,9900
26173,2024-03-14,2800
26176,2024-10-21,7900
26177,2024-09-21,5700
26178,2024-03-14,5700
26179,2024-07-28,9700
26183,2024-09-29,8500
26184,2024-01-26,7700
26185,2024-09-28,3300
26186,2024-04-16,3400
26187,2024-07-30,2300
26189,2024-11-11,5700
26190,2024-06-30,3400
26194,2024-09-29,9000
26196,2024-11-10,9700
26197,2024-08-17,7900
26198,2024-08-18,3200
26199,2024-12-06,5200
26200,2024-04-07,8900
26202,2024-07-10,2300
26204,2024-06-18,5600
26206,2024-06-21,6200
26207,2024-08-15,3800
26208,2024-11-02,6800
26209,2024-03-09,2700
26211,2024-10-19,7200
26212,2024-06-17,3500
26213,2024-05-06,8500
26215,2024-10-22,4600
26216,2024-05-02,2000
26219,2024-07-04,2100
26222,2024-05-31,3500
26223,2024-09-06,9300
26224,2024-09-25,2900
26227,2024-11-30,1500
26230,2024-01-26,8500
26232,2024-08-02,9500
26233,2024-11-08,3700
26235,2024-12-21,8100
26236,2024-11-13,7600
26237,2024-01-11,2800
26242,2024-08-13,4300
26243,2024-01-17,6400
26244,2024-10-14,1600
26245,2024-02-18,9500
26246,2024-06-06,9700
26247,2024-11-01,2700
26248,2024-09-13,9200
26251,2024-01-22,5000
26252,2024-09-05,2700
26253,2024-12-26,5000
26254,2024-09-03,9200
26255,2024-03-29,4200
26256,2024-05-13,5900
26258,2024-03-25,2600
26259,2024-07-29,2700
26261,2024-10-15,7800
26262,2024-11-18,3200
26265,2024-07-25,2700
26266,2024-04-19,2500
26268,2024-07-22,5300
26270,2024-10-29,1800
26271,2024-02-01,2000
26272,2024-02-09,4500
26273,2024-05-10,1300
26274,2024-02-21,4500
26276,2024-06-02,1700
26277,2024-09-22,5800
26278,2024-12-20,2400
26280,2024-03-08,1400
26281,2024-12-15,7500
26282,2024-05-26,7800
26283,2024-06-30,1900
26285,2024-04-21,1900
26286,2024-11-27,7100
26287,2024-05-06,5000
26288,2024-08-02,2600
26289,2024-04-03,4300
26290,2024-10-24,6500
26291,2024-10-16,7300
26293,2024-09-08,5700
26294,2024-09-17,5500
26296,2024-08-11,5900
26299,2024-09-09,4400
26301,2024-06-16,6900
26302,2024-11-12,6200
26303,2024-01-17,2200
26304,2024-04-07,9100
26305,2024-02-17,9800
26309,2024-04-13,4500
26311,2024-02-15,1300
26312,2024-08-13,2800
26314,2024-04-22,7800
26316,2025-01-01,4000
26318,2024-04-30,7200
26319,2024-09-07,9000
26327,2024-05-12,9200
26329,2024-03-27,4700
26330,2024-03-30,6600
26332,2024-06-01,3600
26335,2024-07-17,7600
26336,2024-11-02,4500
26337,2024-11-14,2100
26340,2024-11-17,3700
26342,2024-12-09,5200
26343,2024-11-30,7700
26344,2024-03-21,6500
26346,2024-03-09,5300
26347,2024-03-18,5600
26352,2024-08-01,1700
26353,2024-05-27,8200
26354,2024-08-24,9500
26355,2024-12-17,4600
26358,2024-01-15,3400
26359,2024-05-16,5600
26360,2024-05-05,5400
26362,2024-07-06,4900
26364,2024-06-01,4000
26366,2024-11-01,2200
26367,2024-11-10,8500
26368,2024-04-01,6600
26370,2024-11-05,1100
26371,2024-02-02,6700
26372,2024-05-01,5800
26376,2024-06-12,4300
26377,2024-10-05,2200
26378,2024-11-11,2500
26379,2024-12-25,3800
26382,2024-10-07,5600
26383,2024-07-23,3000
26384,2024-05-01,9000
26385,2024-03-25,3300
26386,2024-04-21,2100
26387,2024-06-10,3400
26388,2024-03-12,2900
26390,2024-02-12,1800
26393,2024-06-07,7600
26397,2024-05-11,8900
26399,2024-08-26,5700
26400,2024-07-22,8400
26404,2024-06-14,3000
26405,2024-07-21,1400
26406,2024-11-24,4800
26407,2024-08-25,1500
26409,2024-08-12,1100
26410,2024-08-28,9000
26411,2024-08-04,8400
26413,2025-01-02,7800
26415,2024-05-29,8400
26417,2024-02-07,3900
26418,2024-10-21,5500
26420,2024-10-21,6900
26421,2024-04-14,6000
26422,2024-04-08,7000
26424,2024-08-15,1900
26425,2024-10-27,6300
26426,2024-06-22,2700
26427,2024-05-22,5400
26429,2024-02-20,6200
26430,2024-06-28,3300
26432,2024-02-11,5700
26433,2024-04-12,4400
26434,2024-01-14,7500
26435,2024-11-20,4800
26437,2024-10-29,6400
26438,2024-07-12,2200
26439,2024-08-12,1800
26440,2024-09-18,4200
26442,2024-02-09,9200
26443,2024-05-07,5100
26445,2024-12-23,6500
26446,2024-12-31,5200
26449,2024-02-21,5800
26451,2024-06-10,1000
26453,2024-12-10,6500
26455,2024-09-27,2600
26463,2024-12-25,6400
26465,2024-04-08,9800
26466,2024-03-30,8300
26467,2024-03-01,5700
26470,2024-05-31,3400
26471,2024-11-22,8600
26472,2024-08-30,7800
26473,2024-05-18,5100
26476,2024-03-26,4900
26477,2024-08-26,9300
26478,2024-12-11,8800
26479,2024-07-02,3200
26480,2024-09-27,4200
26482,2024-09-15,2400
26484,2024-04-05,9200
26487,2024-12-21,5900
26488,2024-06-04,6600
26491,2024-07-16,6800
26492,2024-05-27,2800
26494,2024-08-10,6700
26497,2024-05-28,7800
26498,2024-02-22,4600
26499,2024-10-29,7500
26500,2024-12-15,2000
26501,2024-05-24,4600
26502,2024-09-25,4000
26503,2024-05-31,7300
26505,2024-11-07,5400
26506,2024-02-05,2400
26508,2024-03-26,7900
26509,2024-05-08,2900
26511,2024-01-12,2100
26512,2024-08-07,6900
26513,2024-04-15,2100
26516,2024-10-04,6500
26518,2024-12-26,5400
26519,2024-12-05,2600
26520,2024-04-17,2100
26522,2024-09-02,2400
26523,2024-08-16,6500
26524,2024-01-16,3600
26526,2024-08-09,2700
26527,2024-12-02,7200
26529,2024-02-29,5600
26533,2024-10-10,1500
26535,2024-07-03,8600
26536,2024-02-11,8700
26538,2024-12-14,1600
26540,2024-05-04,4800
26541,2024-10-04,1400
26542,2024-09-29,5000
26544,2024-05-25,2500
26546,2024-06-27,8300
26552,2024-06-10,1600
26553,2024-01-16,7300
26554,2024-01-25,5700
26555,2024-09-08,5400
26556,2024-05-20,2500
26558,2024-09-30,1700
26560,2024-09-10,4500
26561,2024-03-20,3400
26562,2024-06-12,4800
26563,2024-08-24,3000
26564,2024-11-16,6800
26565,2024-06-23,9400
26566,2024-10-27,5000
26568,2024-06-04,2400
26573,2024-10-10,5300
26574,2024-04-05,8700
26575,2024-12-27,3800
26576,2024-03-13,4000
26578,2024-04-30,9000
26580,2024-06-24,1900
26581,2024-10-03,4300
26584,2024-02-13,5700
26585,2024-11-14,3800
26586,2024-04-23,5400
26587,2024-09-13,5300
26590,2024-02-12,4500
26591,2024-11-28,8100
26593,2024-09-28,5100
26595,2024-01-12,3800
26597,2024-07-01,8800
26599,2024-12-05,1000
26603,2024-12-21,7000
26605,2024-10-31,8300
26606,2024-02-17,9200
26613,2024-07-18,2900
26614,2024-07-27,9600
26615,2024-02-03,7100
26618,2024-01-23,2000
26620,2024-08-01,2800
26621,2024-11-08,4700
26622,2024-03-23,6900
26625,2024-06-03,2700
26626,2024-03-16,9600
26627,2024-11-17,2600
26628,2024-09-22,6700
26629,2024-01-13,7100
26631,2024-04-20,9900
26632,2024-02-29,5700
26633,2024-08-21,4800
26634,2024-09-01,9900
26638,2024-01-11,1500
26639,2024-05-18,5900
26640,2024-07-11,8600
26641,2024-07-08,4600
26643,2024-12-23,4600
26644,2024-11-27,1900
26645,2024-02-16,1100
26646,2024-04-15,1000
26647,2024-11-04,8500
26648,2024-10-29,4300
26650,2024-09-29,5400
26655,2024-09-10,1800
26656,2024-03-10,2700
26657,2024-09-19,6600
26658,2024-10-01,8400
26661,2024-12-30,1200
26662,2024-02-29,8000
26664,2024-09-04,3900
26665,2024-06-07,4400
26666,2024-06-30,8600
26667,2024-11-28,1500
26670,2024-02-23,9600
26675,2024-12-21,9400
26677,2024-09-13,5300
26683,2024-04-18,9600
26684,2024-09-03,5100
26685,2024-08-30,8500
26686,2024-09-21,3200
26687,2025-01-05,6200
26688,2024-05-26,3200
26690,2024-10-23,9700
26691,2024-08-04,5800
26692,2024-01-18,1900
26694,2024-01-27,8700
26696,2024-02-09,7000
26698,2024-01-12,2000
26699,2024-01-24,6400
26700,2024-06-13,5600
26701,2024-04-07,2500
26702,2024-02-20,6000
26704,2024-03-31,3500
26706,2024-06-08,8400
26707,2024-04-29,4200
26709,2024-06-19,3400
26715,2024-03-21,9400
26721,2024-12-03,2200
26722,2024-12-14,9400
26724,2024-04-11,2300
26725,2024-10-26,2600
26726,2024-07-12,3100
26727,2024-06-21,2700
26728,2024-09-23,2900
26729,2024-08-11,8100
26730,2024-12-25,6400
26731,2024-08-04,4600
26732,2024-06-27,4300
26736,2024-09-01,4600
26737,2024-12-28,5300
26738,2024-08-19,9700
26739,2024-05-26,8300
26740,2024-09-12,8100
26742,2024-01-15,3100
26743,2024-06-27,2400
26744,2024-10-04,2200
26745,2024-07-10,5800
26746,2024-10-18,4000
26749,2024-04-23,5400
26750,2024-02-06,2100
26751,2024-06-14,9500
26752,2024-07-22,4700
26753,2024-05-10,4600
26755,2024-09-07,6900
26756,2024-05-25,3800
26757,2024-08-24,3500
26758,2024-10-15,7300
26759,2024-10-13,5400
26760,2024-05-23,1600
26761,2024-07-29,7500
26762,2024-06-21,3400
26763,2024-11-21,3900
26765,2024-05-08,5900
26766,2024-02-06,4200
26767,2024-03-06,8700
26768,2024-05-16,6100
26769,2024-07-30,4200
26775,2024-03-01,2200
26776,2024-08-06,3400
26777,2024-07-20,6100
26779,2024-05-13,3000
26780,2024-06-05,7000
26781,2024-08-12,2500
26783,2024-09-26,1700
26787,2024-04-28,6300
26788,2024-09-06,7300
26791,2024-09-15,8700
26793,2024-02-06,8500
26795,2024-03-02,4800
26799,2025-01-01,3900
26801,2024-10-15,8800
26803,2025-01-02,9900
26804,2024-06-13,2400
26807,2024-03-11,5800
26808,2024-06-30,3900
26810,2024-08-23,3200
26811,2024-08-04,5300
26812,2024-03-17,9600
26815,2024-10-24,6600
26816,2024-01-16,1100
26817,2024-08-30,1100
26818,2024-02-01,4200
26820,2024-09-28,7500
26821,2024-04-16,8100
26822,2024-07-09,3200
26824,2024-01-21,2500
26825,2024-10-26,9800
26827,2024-02-23,9700
26829,2025-01-04,3800
26833,2024-05-27,5100
26834,2024-08-24,2600
26842,2024-03-13,6600
26843,2024-12-07,1700
26844,2024-01-19,1900
26845,2024-10-03,6600
26850,2024-02-03,5800
26851,2024-06-29,3500
26853,2024-06-08,6900
26855,2024-03-20,6100
26859,2024-05-07,8000
26862,2024-08-08,9000
26863,2024-04-06,2500
26865,2024-10-27,6900
26866,2024-10-29,3900
26867,2024-09-19,1400
26868,2024-02-02,1500
26869,2024-08-10,8300
26870,2024-10-28,4100
26873,2024-08-09,6400
26874,2024-11-05,2400
26875,2024-01-26,3100
26877,2024-08-25,1700
26878,2024-08-13,6300
26879,2024-08-27,3200
26880,2024-08-23,8000
26881,2024-02-22,3100
26883,2024-08-20,8700
26884,2024-01-10,4500
26886,2024-09-07,7400
26887,2024-03-31,2000
26888,2024-08-12,7500
26889,2024-07-20,9000
26891,2024-06-23,7400
26892,2024-12-03,7200
26893,2024-06-07,2700
26894,2024-08-20,6000
26896,2024-02-06,3900
26897,2024-02-02,4800
26902,2024-03-11,6000
26904,2024-06-15,9700
26905,2024-05-03,4200
26906,2024-08-03,1300
26910,2024-11-26,9900
26912,2024-11-17,1900
26914,2024-08-30,7200
26916,2024-10-18,3900
26917,2024-07-26,6300
26918,2024-02-16,2000
26920,2024-10-10,4800
26921,2024-10-30,9400
26922,2024-03-16,8100
26924,2024-04-22,2900
26925,2024-07-09,1800
26926,2024-02-22,4200
26927,2024-05-26,6800
26930,2024-09-18,5800
26931,2024-11-12,3200
26934,2024-01-23,8600
26935,2024-02-07,7000
26936,2024-09-20,7700
26937,2024-09-30,1800
26938,2024-10-27,1200
26940,2024-11-16,9200
26941,2024-03-08,7000
26943,2024-02-24,9000
26945,2024-03-30,9900
26946,2024-03-05,1800
26947,2024-08-23,7500
26951,2024-01-05,9900
26952,2024-09-14,8700
26953,2024-07-26,4800
26954,2024-03-20,3400
26956,2024-10-27,6600
26957,2024-07-06,9400
26960,2024-04-02,1200
26962,2024-08-02,5200
26963,2024-02-24,9200
26965,2024-05-05,1800
26967,2024-12-10,9000
26968,2024-11-23,7900
26969,2024-03-17,7000
26970,2024-05-11,8900
26971,2024-10-14,3900
26973,2024-08-11,2300
26975,2024-09-02,8200
26976,2024-09-22,7100
26980,2024-11-22,4600
26983,2024-01-21,6000
26984,2024-08-28,4200
26985,2024-02-15,2000
26987,2024-09-01,6100
26988,2024-01-16,7000
26989,2024-09-23,4400
26990,2024-11-13,4100
26991,2024-09-06,4100
26993,2024-11-12,5600
26994,2024-10-02,1900
26995,2024-05-25,4900
26996,2024-05-02,3000
26999,2024-04-06,3300
27000,2024-02-11,8800
27001,2024-11-14,4900
27002,2024-01-19,6700
27003,2024-12-06,2800
27004,2024-04-26,2600
27006,2024-02-23,6400
27008,2024-10-06,5200
27010,2024-09-14,7900
27011,2024-03-13,1800
27017,2024-09-18,4000
27019,2024-02-27,9800
27020,2024-11-13,1100
27023,2024-04-23,2400
27025,2024-01-19,2900
27026,2024-12-27,3700
27028,2024-02-11,7700
27031,2024-11-16,4300
27033,2024-05-30,9900
27034,2024-09-06,9400
27035,2024-02-16,8600
27037,2024-06-14,5300
27038,2024-03-27,1900
27040,2024-12-22,3900
27041,2024-04-20,4300
27042,2024-03-24,7500
27043,2024-07-18,3500
27045,2024-09-27,9100
27046,2024-10-09,6800
27047,2024-01-23,9000
27049,2024-10-13,2700
27051,2024-08-10,4000
27052,2024-01-26,1800
27053,2024-06-02,7000
27054,2024-02-04,9000
27055,2024-10-02,7600
27057,2024-03-15,3600
27059,2024-06-20,3200
27060,2024-05-31,6300
27064,2024-07-22,3200
27068,2024-06-30,2600
27069,2024-09-28,6000
27070,2024-07-27,9500
27073,2024-07-06,2700
27074,2024-09-06,5400
27075,2024-03-26,4100
27076,2024-05-29,8900
27077,2024-08-20,5900
27079,2024-06-12,6400
27081,2024-12-25,4800
27082,2024-11-19,9000
27086,2024-03-31,7200
27088,2024-02-22,5200
27092,2024-10-19,9400
27095,2024-02-21,3000
27096,2024-07-12,6200
27098,2024-04-25,9700
27099,2024-11-05,5900
27100,2024-06-23,1600
27101,2024-01-29,4700
27107,2024-07-07,8100
27109,2024-10-05,6800
27110,2024-07-30,6700
27112,2024-12-24,7900
27114,2024-09-09,6100
27118,2024-12-05,2700
27121,2024-05-30,1800
27122,2024-03-05,7900
27123,2024-05-07,3600
27124,2024-10-14,3200
27125,2024-03-31,6700
27126,2024-06-26,4300
27128,2024-08-13,8900
27129,2024-12-12,1500
27131,2024-10-17,3500
27132,2024-08-03,4500
27135,2024-03-25,6900
27136,2024-12-11,6800
27137,2024-09-15,7600
27138,2024-09-08,3000
27139,2024-06-26,9700
27140,2024-05-19,2000
27141,2024-07-25,5000
27142,2024-02-23,9300
27143,2024-06-20,3500
27144,2024-06-21,6300
27145,2024-07-21,7600
27147,2024-12-20,8900
27152,2024-01-31,4200
27154,2024-08-04,5400
27155,2024-05-31,7500
27159,2024-12-24,9800
27160,2024-03-02,1700
27161,2024-05-31,4800
27164,2024-04-11,8600
27170,2024-07-19,5000
27171,2024-06-20,1800
27172,2024-07-10,2400
27174,2024-12-04,3000
27175,2024-10-05,4900
27176,2024-09-07,2100
27177,2024-12-17,4400
27178,2024-04-21,5600
27179,2024-02-05,9300
27183,2024-01-27,8900
27184,2024-10-19,2100
27185,2024-02-05,5900
27186,2024-07-23,9800
27187,2024-04-16,4400
27188,2024-12-03,2100
27190,2024-11-29,5700
27192,2024-05-26,3800
27193,2024-12-18,8400
27198,2024-02-20,3400
27200,2024-09-20,7600
27201,2024-06-04,4800
27203,2024-09-19,3100
27204,2024-07-07,4100
27205,2024-01-11,6800
27206,2024-08-19,5300
27208,2024-02-13,9500
27210,2024-09-27,3500
27211,2024-02-01,5500
27212,2024-01-13,6900
27215,2024-03-08,2100
27222,2024-07-04,4100
27224,2024-02-24,5500
27225,2024-01-22,2500
27226,2024-01-10,3100
27227,2024-05-05,5400
27228,2024-02-02,9400
27230,2025-01-03,3000
27231,2024-01-30,8600
27234,2024-02-24,5900
27235,2024-04-30,7400
27237,2024-12-13,3200
27240,2024-04-04,3500
27241,2024-01-08,3200
27242,2024-11-29,2900
27243,2024-02-03,4100
27244,2024-12-25,9200
27245,2024-02-26,6900
27246,2024-08-15,3100
27249,2024-06-06,2000
27250,2024-10-20,5400
27251,2024-01-17,4000
27252,2024-09-15,8100
27253,2024-02-01,1700
27254,2024-04-01,1700
27255,2024-03-02,8300
27257,2024-03-14,9500
27258,2024-01-22,5300
27259,2024-08-09,4500
27261,2024-06-02,6100
27263,2024-10-06,9000
27264,2024-08-16,1800
27265,2024-05-20,1700
27267,2024-08-10,1600
27268,2024-10-17,1800
27269,2024-05-02,7100
27271,2024-03-27,3600
27273,2025-01-04,1000
27274,2024-01-13,9100
27280,2024-02-05,6500
27282,2024-05-31,7400
27284,2024-07-09,5300
27292,2024-11-03,5700
27293,2024-12-31,4700
27297,2024-09-22,4200
27303,2024-12-21,5300
27304,2024-06-21,4300
27308,2024-12-03,5100
27309,2024-11-28,8400
27310,2024-10-31,1800
27311,2024-09-15,2100
27316,2024-02-15,6500
27317,2024-12-07,8500
27318,2024-09-05,3000
27321,2024-07-06,3400
27322,2024-02-28,6500
27323,2024-11-25,5000
27326,2024-04-22,4800
27329,2024-03-01,2900
27331,2024-02-01,8600
27334,2024-12-17,4500
27335,2024-04-01,6700
27336,2024-02-28,3600
27340,2024-10-20,9400
27342,2024-03-17,8700
27343,2024-07-03,6800
27344,2024-12-04,6200
27346,2024-09-28,3400
27348,2024-03-12,6300
27349,2024-04-06,3700
27350,2024-07-21,9700
27351,2024-04-20,4100
27352,2024-07-24,3900
27356,2024-10-07,1700
27357,2024-09-04,4000
27358,2024-01-09,6200
27359,2024-01-31,6000
27360,2024-08-31,3700
27361,2024-05-29,5900
27363,2024-01-20,9600
27364,2024-03-05,4200
27365,2024-12-19,8900
